glottocode,EA001,EA002,EA003,EA004,EA005,EA033,soc_id,xd_id,pref_name_for_society,year,EA006,EA007,EA008,EA009,EA010,EA011,EA012,EA013,EA014,EA015,EA016,EA017,EA018,EA019,EA020,EA021,EA022,EA023,EA024,EA025,EA026,EA027,EA028,EA029,EA030,EA031,EA032,EA034,EA035,EA036,EA037,EA038,EA039,EA040,EA041,EA042,EA043,EA044,EA045,EA046,EA047,EA048,EA049,EA050,EA051,EA052,EA053,EA054,EA055,EA056,EA057,EA058,EA059,EA060,EA061,EA062,EA063,EA064,EA065,EA066,EA067,EA068,EA069,EA070,EA071,EA072,EA073,EA074,EA075,EA076,EA077,EA078,EA079,EA080,EA081,EA082,EA083,EA084,EA085,EA086,EA087,EA088,EA090,EA094,EA112,EA113,EA201,EA202,name,isocodes,level,macroarea,latitude,longitude,REF#,Language,NAME2,Family,Continent,Country,Latitude,|Latitude|,Lat bin,Longitude,ln[N],ln[A],MGS,ln[PET],ln[AET],ln[Biomass],AGPOT,ln[NPP],T,1/kT,ln[Precip],Elev,MinElev,MaxElev,ElevRange,Sigmaelev,ln[Rivers],Foraging,Agriculture,distlat,distlon,society_id,society_name,society_xd_id,language_name,language_family,variable_id,npp,code_label,focal_year,sub_case,comment,popd
achu1247,3,4,3,0,0,1,Nc10,xd1108,Achumawi,1898,1,2,7,6,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,NA,1,1,2,NA,3,NA,5,3,1,1,1,1,1,3,6,9,9,1,9,8,2,6,1,2,9,9,10,10,9,10,9,9,9,9,9,10,10,2,9,1,9,1,1,1,1,NA,NA,1,9,4,5,1,11,4,4,2,2,11,2,7,NA,NA,1,NA,1,100,Achumawi,acv,language,North America,41.0979,-121.191,3731,Achumawi,ACHUMAWI,Palaihnihan,Americas,United States,41.09493742,41.09493742,41,-121.3063514,2.302585093,6.448958882,3.127703465,7.080737027,6.177869312,8.806964829,0.191662119,5.62996323,100.8245351,NA,7.148346002,1218.259467,571.9390708,1776.805651,1204.86658,268.3423903,1.945910149,100,0,0.00296258,0.11535135,Nc10,Achumawi,xd1108,Achumawi,Palaihnihan,MonthlyMeanNetPrimaryProduction,0.782207263,NA,NA,NA,,-4.146373789
achu1247,3,4,3,0,0,1,Nc10,xd1108,Achumawi,1898,1,2,7,6,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,NA,1,1,2,NA,3,NA,5,3,1,1,1,1,1,3,6,9,9,1,9,8,2,6,1,2,9,9,10,10,9,10,9,9,9,9,9,10,10,2,9,1,9,1,1,1,1,NA,NA,1,9,4,5,1,11,4,4,2,2,11,2,7,NA,NA,1,NA,1,100,Achumawi,acv,language,North America,41.0979,-121.191,3731,Achumawi,ACHUMAWI,Palaihnihan,Americas,United States,41.09493742,41.09493742,41,-121.3063514,2.302585093,6.448958882,3.127703465,7.080737027,6.177869312,8.806964829,0.191662119,5.62996323,100.8245351,NA,7.148346002,1218.259467,571.9390708,1776.805651,1204.86658,268.3423903,1.945910149,100,0,0.00296258,0.11535135,B187,Achumawi,xd1108,Achumawi,Palaihnihan,MonthlyMeanNetPrimaryProduction,1.020516304,NA,NA,NA,,-4.146373789
achu1247,3,4,3,0,0,1,Nc10,xd1108,Achumawi,1898,1,2,7,6,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,NA,1,1,2,NA,3,NA,5,3,1,1,1,1,1,3,6,9,9,1,9,8,2,6,1,2,9,9,10,10,9,10,9,9,9,9,9,10,10,2,9,1,9,1,1,1,1,NA,NA,1,9,4,5,1,11,4,4,2,2,11,2,7,NA,NA,1,NA,1,100,Achumawi,acv,language,North America,41.0979,-121.191,3731,Achumawi,ACHUMAWI,Palaihnihan,Americas,United States,41.09493742,41.09493742,41,-121.3063514,2.302585093,6.448958882,3.127703465,7.080737027,6.177869312,8.806964829,0.191662119,5.62996323,100.8245351,NA,7.148346002,1218.259467,571.9390708,1776.805651,1204.86658,268.3423903,1.945910149,100,0,0.00296258,0.11535135,WNAI51,Achumawi (East),xd1108,Achumawi,Palaihnihan,MonthlyMeanNetPrimaryProduction,0.605545949,NA,NA,NA,,-4.146373789
achu1247,3,4,3,0,0,1,Nc10,xd1108,Achumawi,1898,1,2,7,6,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,NA,1,1,2,NA,3,NA,5,3,1,1,1,1,1,3,6,9,9,1,9,8,2,6,1,2,9,9,10,10,9,10,9,9,9,9,9,10,10,2,9,1,9,1,1,1,1,NA,NA,1,9,4,5,1,11,4,4,2,2,11,2,7,NA,NA,1,NA,1,100,Achumawi,acv,language,North America,41.0979,-121.191,3731,Achumawi,ACHUMAWI,Palaihnihan,Americas,United States,41.09493742,41.09493742,41,-121.3063514,2.302585093,6.448958882,3.127703465,7.080737027,6.177869312,8.806964829,0.191662119,5.62996323,100.8245351,NA,7.148346002,1218.259467,571.9390708,1776.805651,1204.86658,268.3423903,1.945910149,100,0,0.00296258,0.11535135,WNAI52,Achumawi (West),xd1108,Achumawi,Palaihnihan,MonthlyMeanNetPrimaryProduction,1.020516304,NA,NA,NA,,-4.146373789
adan1247,0,1,0,1,8,2,Af35,xd214,Adangme,1940,1,2,4,6,8,1,8,9,11,2,9,4,1,2,2,9,9,NA,NA,NA,NA,NA,3,5,7,NA,3,NA,NA,NA,5,NA,1,3,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,100000,Adangme,ada,language,Africa,5.9437,0.13243,1755,Dangme,DANGME,Niger-Congo,Africa,Ghana,6.13751799,6.13751799,6,0.08961679,13.59236701,8.426637101,9.477339023,7.392562427,6.892672624,8.800760992,0.601251675,6.723449578,263.6278257,21.61885524,7.099584787,126.455533,-17.958312,537.1946397,555.1529517,142.4827274,0,10,90,0.19381799,0.04281321,Af35,Adangme,xd214,Adangme,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.878261642,NA,NA,NA,,5.165729905
afar1241,1,0,1,8,0,3,Ca6,xd454,Afar,1915,1,8,7,5,8,1,8,9,11,6,1,4,1,1,1,9,9,10,1,15,9,2,2,6,2,3,3,4,NA,NA,6,NA,1,6,2,4,1,1,NA,NA,NA,NA,6,NA,NA,NA,3,NA,3,NA,NA,NA,NA,9,NA,9,NA,9,NA,2,9,1,9,4,3,NA,NA,NA,NA,NA,NA,2,2,2,11,2,7,5,2,9,4,8,NA,NA,3,NA,2,110000,Afar,aar,language,Africa,12.2281,41.8083,626,Afar,AFAR,Afro-Asiatic,Africa,Eritrea,13.66698202,13.66698202,14,41.69361578,NA,9.974890984,0,7.489073736,5.014442744,4.90694315,0.013114462,4.017083854,286.1592826,20.74795193,5.19062963,319.267156,-3.123937279,1822.060928,1825.184865,273.0827641,1.791759469,20,80,1.43888202,0.11468422,Ca6,Afar,xd454,Afar,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.076132463,NA,NA,NA,,NA
afar1241,1,0,1,8,0,3,Ca6,xd454,Afar,1915,1,8,7,5,8,1,8,9,11,6,1,4,1,1,1,9,9,10,1,15,9,2,2,6,2,3,3,4,NA,NA,6,NA,1,6,2,4,1,1,NA,NA,NA,NA,6,NA,NA,NA,3,NA,3,NA,NA,NA,NA,9,NA,9,NA,9,NA,2,9,1,9,4,3,NA,NA,NA,NA,NA,NA,2,2,2,11,2,7,5,2,9,4,8,NA,NA,3,NA,2,110000,Afar,aar,language,Africa,12.2281,41.8083,718,Afar,AFAR,Afro-Asiatic,Africa,Djibouti,11.80624633,11.80624633,12,42.52214159,11.50489329,9.820890082,0,7.447527807,4.96943834,5.353604444,0.022011211,4.565418198,280.5878341,20.95670802,5.15577673,442.5644885,-290.9240286,1565.220236,1856.144264,291.0626596,1.945910149,20,80,0.42185367,0.71384159,Ca6,Afar,xd454,Afar,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.076132463,NA,NA,NA,,1.684003212
afar1241,1,0,1,8,0,3,Ca6,xd454,Afar,1915,1,8,7,5,8,1,8,9,11,6,1,4,1,1,1,9,9,10,1,15,9,2,2,6,2,3,3,4,NA,NA,6,NA,1,6,2,4,1,1,NA,NA,NA,NA,6,NA,NA,NA,3,NA,3,NA,NA,NA,NA,9,NA,9,NA,9,NA,2,9,1,9,4,3,NA,NA,NA,NA,NA,NA,2,2,2,11,2,7,5,2,9,4,8,NA,NA,3,NA,2,110000,Afar,aar,language,Africa,12.2281,41.8083,210,Afar,AFAR,Afro-Asiatic,Africa,Ethiopia,11.67484551,11.67484551,12,40.8551997,14.06237064,11.45074628,1.438407874,7.572587103,5.707095243,5.584380744,0.143979657,5.27547861,269.7375454,21.37555412,5.886551563,576.1270257,-112,2113.192,2225.192,320.8457144,3.258096538,20,80,0.55325449,0.9531003,Ca6,Afar,xd454,Afar,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.076132463,NA,NA,NA,,2.611624353
agus1235,1,1,1,1,6,1,Ia15,xd738,Manobo,1920,1,2,2,2,9,1,10,9,11,4,9,1,1,1,1,1,9,7,8,15,9,4,3,6,5,NA,2,NA,NA,NA,1,NA,1,2,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,9,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,Agusan Manobo,msm,language,Papunesia,8.62731,125.742,5870,"Manobo, Rajah Kabunsuwan","MANOBO, RAJAH KABUNSUWAN",Austronesian,Asia,Philippines,7.99907908,7.99907908,8,126.2672258,8.930626469,5.012738097,12,7.354488694,7.351739095,9.52866178,0.68830768,7.039032458,255.0974446,NA,8.274952884,295.482496,138.3908499,485.4186041,347.0277542,95.81315911,NA,30,70,0.62823092,0.52522582,Ia15,Manobo,xd738,Agusan Manobo,Austronesian,MonthlyMeanNetPrimaryProduction,3.144219368,NA,NA,NA,,3.917888373
aimo1244,0,2,1,2,5,1,Ei11,xd698,Aimol,1920.5,2,1,2,2,8,1,8,9,11,3,9,6,3,1,1,9,9,6,4,5,2,8,3,6,7,2,3,2,NA,NA,1,5,1,7,1,6,1,1,6,NA,6,9,1,NA,1,1,NA,4,3,9,NA,9,10,9,NA,9,9,NA,9,2,9,1,9,1,1,6,5,7,4,7,4,4,5,4,3,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,500,Aimol,aim,language,Eurasia,24.6437,94.3556,5258,Aimol,AIMOL,Sino-Tibetan,Asia,India,24.48613885,24.48613885,24,94.03492,7.878534196,5.468078377,11,7.216872981,6.939274742,8.043081845,0.407541541,7.016711082,204.85517,NA,7.51559648,915.3209644,773.9980144,1196.994097,422.9960823,112.3138551,NA,30,70,0.15756115,0.32068,Ei11,Aimol,xd698,Aimol,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.018242503,NA,NA,NA,,2.410455819
ajie1238,0,0,3,1,6,2,Ih5,xd871,Ajie,1860,5,8,NA,NA,8,1,8,9,11,6,1,5,4,1,1,9,9,1,3,1,1,5,6,5,7,NA,3,NA,NA,NA,NA,NA,1,2,1,7,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,5,10,10,NA,NA,NA,NA,NA,NA,NA,NA,9,1,9,1,9,1,1,1,1,NA,NA,NA,NA,NA,2,3,4,4,8,5,2,8,8,8,4,11,5,NA,2,NA,Ajië,aji,language,Papunesia,-21.3029,165.468,2677,AjiÃ«,AJIE,Austronesian,Pacific,New Caledonia,-21.3746365,21.3746365,21,165.4720911,8.586719254,7.493175505,12,7.127962491,7.016856126,9.439816652,NA,NA,214.678051,23.78814028,7.394333677,296.5879622,-5.359580029,1157.044824,1162.404404,223.1695989,0.693147181,30,70,0.0717365,0.00409108,SCCS103,Ajie,xd871,Ajië,Austronesian,MonthlyMeanNetPrimaryProduction,3.242874568,NA,NA,NA,,1.093543749
ajie1238,0,0,3,1,6,2,Ih5,xd871,Ajie,1860,5,8,NA,NA,8,1,8,9,11,6,1,5,4,1,1,9,9,1,3,1,1,5,6,5,7,NA,3,NA,NA,NA,NA,NA,1,2,1,7,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,5,10,10,NA,NA,NA,NA,NA,NA,NA,NA,9,1,9,1,9,1,1,1,1,NA,NA,NA,NA,NA,2,3,4,4,8,5,2,8,8,8,4,11,5,NA,2,NA,Ajië,aji,language,Papunesia,-21.3029,165.468,2677,AjiÃ«,AJIE,Austronesian,Pacific,New Caledonia,-21.3746365,21.3746365,21,165.4720911,8.586719254,7.493175505,12,7.127962491,7.016856126,9.439816652,NA,NA,214.678051,23.78814028,7.394333677,296.5879622,-5.359580029,1157.044824,1162.404404,223.1695989,0.693147181,30,70,0.0717365,0.00409108,Ih5,Ajie,xd871,Ajië,Austronesian,MonthlyMeanNetPrimaryProduction,3.972685116,NA,NA,NA,,1.093543749
akab1249,4,2,4,0,0,1,Eh1,xd686,Andamanese,1870,6,8,1,1,2,2,2,9,11,3,9,1,1,1,1,1,9,8,7,15,9,3,1,1,2,1,2,1,2,NA,1,5,1,1,1,8,6,9,9,9,6,1,5,5,1,3,9,9,10,10,10,9,9,9,9,9,9,10,10,1,9,1,9,1,1,7,5,1,9,NA,NA,6,5,2,10,6,8,NA,NA,NA,NA,NA,1,99,8,NA,2,NA,Akabea,abj,language,Eurasia,12.3782,92.7818,7530,"Great Andamanese, Mixed","GREAT ANDAMANESE, MIXED",Andamanese,Asia,India,12.20940194,12.20940194,12,92.9446039,1.945910149,1.073379512,10,7.163805267,7.005879397,NA,NA,NA,266.8588709,NA,8.05672682,NA,NA,NA,NA,NA,NA,100,0,0.16879806,0.1628039,Eh1,Andamanese,xd686,Aka-Bea,Great Andamanese,MonthlyMeanNetPrimaryProduction,3.178452322,NA,NA,NA,,0.872530637
akab1249,4,2,4,0,0,1,Eh1,xd686,Andamanese,1870,6,8,1,1,2,2,2,9,11,3,9,1,1,1,1,1,9,8,7,15,9,3,1,1,2,1,2,1,2,NA,1,5,1,1,1,8,6,9,9,9,6,1,5,5,1,3,9,9,10,10,10,9,9,9,9,9,9,10,10,1,9,1,9,1,1,7,5,1,9,NA,NA,6,5,2,10,6,8,NA,NA,NA,NA,NA,1,99,8,NA,2,NA,Akabea,abj,language,Eurasia,12.3782,92.7818,7530,"Great Andamanese, Mixed","GREAT ANDAMANESE, MIXED",Andamanese,Asia,India,12.20940194,12.20940194,12,92.9446039,1.945910149,1.073379512,10,7.163805267,7.005879397,NA,NA,NA,266.8588709,NA,8.05672682,NA,NA,NA,NA,NA,NA,100,0,0.16879806,0.1628039,SCCS79,Andamanese,xd686,Aka-Bea,Great Andamanese,MonthlyMeanNetPrimaryProduction,3.178452322,NA,NA,NA,,0.872530637
akab1249,4,2,4,0,0,1,Eh1,xd686,Andamanese,1870,6,8,1,1,2,2,2,9,11,3,9,1,1,1,1,1,9,8,7,15,9,3,1,1,2,1,2,1,2,NA,1,5,1,1,1,8,6,9,9,9,6,1,5,5,1,3,9,9,10,10,10,9,9,9,9,9,9,10,10,1,9,1,9,1,1,7,5,1,9,NA,NA,6,5,2,10,6,8,NA,NA,NA,NA,NA,1,99,8,NA,2,NA,Akabea,abj,language,Eurasia,12.3782,92.7818,7530,"Great Andamanese, Mixed","GREAT ANDAMANESE, MIXED",Andamanese,Asia,India,12.20940194,12.20940194,12,92.9446039,1.945910149,1.073379512,10,7.163805267,7.005879397,NA,NA,NA,266.8588709,NA,8.05672682,NA,NA,NA,NA,NA,NA,100,0,0.16879806,0.1628039,B8,Andamanese,xd686,Aka-Bea,Great Andamanese,MonthlyMeanNetPrimaryProduction,3.35626179,NA,NA,NA,,0.872530637
akha1245,1,2,1,1,5,1,Ej7,xd729,Akha,1950,6,8,2,2,8,1,8,9,11,3,9,3,3,1,1,9,9,8,7,15,9,5,3,6,4,4,2,1,NA,NA,1,NA,1,7,1,6,1,1,6,NA,NA,NA,NA,4,1,4,4,5,3,9,NA,NA,NA,NA,9,9,9,9,9,1,9,1,9,1,1,1,2,7,4,7,1,6,5,4,3,9,8,NA,NA,NA,NA,NA,2,12,3,NA,2,40000,Akha,ahk,language,Eurasia,21.2309,100.964,2027,Akha,AKHA,Sino-Tibetan,Asia,Laos,21.4940425,21.4940425,21,102.0921521,11.09892403,8.077006841,10.32546177,7.297267324,6.96619894,8.328041295,0.279831273,6.863373406,208.3474154,24.10090219,7.425777675,951.331675,541.4929348,1562.78598,1021.293046,195.665779,1.098612289,40,60,0.2631425,1.12815208,Ej7,Akha,xd729,Akha,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.967039279,NA,NA,NA,,3.021917185
akha1245,1,2,1,1,5,1,Ej7,xd729,Akha,1950,6,8,2,2,8,1,8,9,11,3,9,3,3,1,1,9,9,8,7,15,9,5,3,6,4,4,2,1,NA,NA,1,NA,1,7,1,6,1,1,6,NA,NA,NA,NA,4,1,4,4,5,3,9,NA,NA,NA,NA,9,9,9,9,9,1,9,1,9,1,1,1,2,7,4,7,1,6,5,4,3,9,8,NA,NA,NA,NA,NA,2,12,3,NA,2,40000,Akha,ahk,language,Eurasia,21.2309,100.964,6825,Akha,AKHA,Sino-Tibetan,Asia,Viet Nam,21.72405535,21.72405535,22,102.6773596,7.138867,3.868248018,11,7.255347605,6.941985101,8.271051971,0.25827711,6.805262855,206.0965699,NA,7.472314914,985.4786936,882.3075533,1318.955374,436.6478205,115.9962552,NA,40,60,0.49315535,1.71335957,Ej7,Akha,xd729,Akha,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.967039279,NA,NA,NA,,3.270618982
akha1245,1,2,1,1,5,1,Ej7,xd729,Akha,1950,6,8,2,2,8,1,8,9,11,3,9,3,3,1,1,9,9,8,7,15,9,5,3,6,4,4,2,1,NA,NA,1,NA,1,7,1,6,1,1,6,NA,NA,NA,NA,4,1,4,4,5,3,9,NA,NA,NA,NA,9,9,9,9,9,1,9,1,9,1,1,1,2,7,4,7,1,6,5,4,3,9,8,NA,NA,NA,NA,NA,2,12,3,NA,2,40000,Akha,ahk,language,Eurasia,21.2309,100.964,4548,Akha,AKHA,Sino-Tibetan,Asia,Thailand,20.13507445,20.13507445,20,99.67028665,10.94376426,6.067224627,10,7.395786274,6.95945489,8.080661018,0.360989185,6.914494656,227.6528685,NA,7.334369884,703.6565129,421.3563831,1065.167278,643.8108951,165.9315601,NA,40,60,1.09582555,1.29371335,Ej7,Akha,xd729,Akha,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.967039279,NA,NA,NA,,4.876539637
akha1245,1,2,1,1,5,1,Ej7,xd729,Akha,1950,6,8,2,2,8,1,8,9,11,3,9,3,3,1,1,9,9,8,7,15,9,5,3,6,4,4,2,1,NA,NA,1,NA,1,7,1,6,1,1,6,NA,NA,NA,NA,4,1,4,4,5,3,9,NA,NA,NA,NA,9,9,9,9,9,1,9,1,9,1,1,1,2,7,4,7,1,6,5,4,3,9,8,NA,NA,NA,NA,NA,2,12,3,NA,2,40000,Akha,ahk,language,Eurasia,21.2309,100.964,1443,Akha,AKHA,Sino-Tibetan,Asia,Myanmar,21.18434697,21.18434697,21,100.017726,12.20607265,8.703985933,10,7.354628338,6.932325104,8.408852273,0.298667858,6.89874876,214.3819069,23.80259004,7.258132471,1015.191251,368.7867628,2047.042413,1678.255651,317.6785024,1.791759469,40,60,0.04655303,0.94627404,Ej7,Akha,xd729,Akha,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.967039279,NA,NA,NA,,3.502086712
akha1245,1,2,1,1,5,1,Ej7,xd729,Akha,1950,6,8,2,2,8,1,8,9,11,3,9,3,3,1,1,9,9,8,7,15,9,5,3,6,4,4,2,1,NA,NA,1,NA,1,7,1,6,1,1,6,NA,NA,NA,NA,4,1,4,4,5,3,9,NA,NA,NA,NA,9,9,9,9,9,1,9,1,9,1,1,1,2,7,4,7,1,6,5,4,3,9,8,NA,NA,NA,NA,NA,2,12,3,NA,2,40000,Akha,ahk,language,Eurasia,21.2309,100.964,2673,Akha,AKHA,Sino-Tibetan,Asia,China,21.90120743,21.90120743,22,100.669391,12.3883942,7.495464316,10,7.286146506,6.945135516,8.155844361,0.449573379,6.931706276,196.9838628,24.68344237,7.324157811,1256.78294,601.7267142,1862.607141,1260.880426,297.3116625,1.945910149,40,60,0.67030743,0.29460896,Ej7,Akha,xd729,Akha,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.967039279,NA,NA,NA,,4.892929887
alur1250,0,1,2,2,5,2,Aj17,xd392,Alur,1890,1,8,7,5,8,1,8,9,11,6,2,4,4,1,1,9,9,7,8,15,9,2,3,6,6,NA,3,2,NA,NA,1,2,1,7,2,6,1,1,9,NA,6,8,1,NA,1,NA,1,3,3,10,NA,9,9,9,NA,9,NA,9,9,4,9,1,9,3,3,1,1,7,4,7,4,2,2,2,2,4,8,2,2,11,3,8,NA,NA,6,NA,2,200000,Alur,alz,language,Africa,2.36213,31.0016,2349,Alur,ALUR,Nilo-Saharan,Africa,Uganda,2.47954114,2.47954114,2,31.18004932,13.3326243,7.8544364,10.10326266,7.469815622,6.851998598,7.714164314,0.419042762,6.771875524,229.7010272,23.07745532,7.058027352,992.4555117,617.1877624,1830.966197,1213.778435,309.0728532,1.098612289,30,70,0.11741114,0.17844932,Aj17,Alur,xd392,Alur,Nilotic,MonthlyMeanNetPrimaryProduction,2.222198572,NA,NA,NA,,5.478187902
alur1250,0,1,2,2,5,2,Aj17,xd392,Alur,1890,1,8,7,5,8,1,8,9,11,6,2,4,4,1,1,9,9,7,8,15,9,2,3,6,6,NA,3,2,NA,NA,1,2,1,7,2,6,1,1,9,NA,6,8,1,NA,1,NA,1,3,3,10,NA,9,9,9,NA,9,NA,9,9,4,9,1,9,3,3,1,1,7,4,7,4,2,2,2,2,4,8,2,2,11,3,8,NA,NA,6,NA,2,200000,Alur,alz,language,Africa,2.36213,31.0016,1965,Alur,ALUR,Nilo-Saharan,Africa,Democratic Republic of the Congo,2.36758137,2.36758137,2,30.77958062,13.52782849,8.215675056,10.5588442,7.383148344,7.025556467,8.279195718,0.212706646,6.914368993,207.5507947,24.14084237,7.196275404,1450.200897,615,2055.114236,1440.114236,293.3395293,0,30,70,0.00545137,0.22201938,Aj17,Alur,xd392,Alur,Nilotic,MonthlyMeanNetPrimaryProduction,2.222198572,NA,NA,NA,,5.31215343
amah1246,0,4,1,0,5,1,Se8,xd1372,Amahuaca,1950,2,5,6,2,10,1,10,2,6,4,9,1,1,1,1,1,9,1,3,1,1,5,3,6,5,1,2,1,2,2,1,1,1,1,1,6,6,9,6,9,6,9,1,4,1,1,9,3,10,9,10,9,10,9,9,9,9,10,9,1,9,1,9,1,1,9,9,1,9,1,9,6,5,2,10,8,8,3,2,3,9,8,NA,NA,1,NA,2,NA,Amahuaca,amc,language,South America,-10.2012,-72.3208,3651,Amahuaca,AMAHUACA,Panoan,Americas,Brazil,-9.85233059,9.85233059,10,-72.02662907,5.393627546,6.775134363,12,7.474290802,7.236349239,9.866087637,0.03985277,6.945178978,253.8325651,NA,7.517331611,365.0125747,297.9252948,421.220345,123.2950501,25.47513294,1.098612289,50,50,0.34886941,0.29417093,Se8,Amahuaca,xd1372,Amahuaca,Pano-Tacanan,MonthlyMeanNetPrimaryProduction,3.197751976,NA,NA,NA,,-1.381506817
amah1246,0,4,1,0,5,1,Se8,xd1372,Amahuaca,1950,2,5,6,2,10,1,10,2,6,4,9,1,1,1,1,1,9,1,3,1,1,5,3,6,5,1,2,1,2,2,1,1,1,1,1,6,6,9,6,9,6,9,1,4,1,1,9,3,10,9,10,9,10,9,9,9,9,10,9,1,9,1,9,1,1,9,9,1,9,1,9,6,5,2,10,8,8,3,2,3,9,8,NA,NA,1,NA,2,NA,Amahuaca,amc,language,South America,-10.2012,-72.3208,3651,Amahuaca,AMAHUACA,Panoan,Americas,Brazil,-9.85233059,9.85233059,10,-72.02662907,5.393627546,6.775134363,12,7.474290802,7.236349239,9.866087637,0.03985277,6.945178978,253.8325651,NA,7.517331611,365.0125747,297.9252948,421.220345,123.2950501,25.47513294,1.098612289,50,50,0.34886941,0.29417093,SCCS170,Amahuaca,xd1372,Amahuaca,Pano-Tacanan,MonthlyMeanNetPrimaryProduction,3.168436745,NA,NA,NA,,-1.381506817
amah1246,0,4,1,0,5,1,Se8,xd1372,Amahuaca,1950,2,5,6,2,10,1,10,2,6,4,9,1,1,1,1,1,9,1,3,1,1,5,3,6,5,1,2,1,2,2,1,1,1,1,1,6,6,9,6,9,6,9,1,4,1,1,9,3,10,9,10,9,10,9,9,9,9,10,9,1,9,1,9,1,1,9,9,1,9,1,9,6,5,2,10,8,8,3,2,3,9,8,NA,NA,1,NA,2,NA,Amahuaca,amc,language,South America,-10.2012,-72.3208,1070,Amahuaca,AMAHUACA,Panoan,Americas,Peru,-10.44360685,10.44360685,10,-72.93183502,4.49980967,9.253076898,12,7.489446174,7.279709617,9.864437178,0.154173014,6.972625133,256.3833533,21.9146198,7.504652947,355.6779663,208.2693231,502.7112968,294.4419737,57.8571411,1.386294361,50,50,0.24240685,0.61103502,Se8,Amahuaca,xd1372,Amahuaca,Pano-Tacanan,MonthlyMeanNetPrimaryProduction,3.197751976,NA,NA,NA,,-4.753267227
amah1246,0,4,1,0,5,1,Se8,xd1372,Amahuaca,1950,2,5,6,2,10,1,10,2,6,4,9,1,1,1,1,1,9,1,3,1,1,5,3,6,5,1,2,1,2,2,1,1,1,1,1,6,6,9,6,9,6,9,1,4,1,1,9,3,10,9,10,9,10,9,9,9,9,10,9,1,9,1,9,1,1,9,9,1,9,1,9,6,5,2,10,8,8,3,2,3,9,8,NA,NA,1,NA,2,NA,Amahuaca,amc,language,South America,-10.2012,-72.3208,1070,Amahuaca,AMAHUACA,Panoan,Americas,Peru,-10.44360685,10.44360685,10,-72.93183502,4.49980967,9.253076898,12,7.489446174,7.279709617,9.864437178,0.154173014,6.972625133,256.3833533,21.9146198,7.504652947,355.6779663,208.2693231,502.7112968,294.4419737,57.8571411,1.386294361,50,50,0.24240685,0.61103502,SCCS170,Amahuaca,xd1372,Amahuaca,Pano-Tacanan,MonthlyMeanNetPrimaryProduction,3.168436745,NA,NA,NA,,-4.753267227
amas1236,0,1,0,3,6,1,Ai43,xd374,Nyimang,1938.5,1,2,5,5,8,1,8,9,11,3,9,5,5,1,1,9,9,8,7,15,9,2,5,6,6,NA,3,NA,NA,NA,7,2,1,7,2,7,1,9,9,NA,6,9,NA,6,1,9,2,5,10,10,NA,9,10,NA,9,9,10,9,9,1,9,1,9,4,3,NA,NA,7,4,7,4,NA,2,2,3,4,8,NA,NA,NA,NA,NA,NA,NA,3,1,2,37000,Ama (Sudan),nyi,language,Africa,12.0993,29.4332,3148,Moro,MORO,Niger-Congo,Africa,Sudan,10.99495694,10.99495694,11,30.10783547,10.30895266,7.164055677,5.457727791,7.62130281,6.428667744,5.828826345,0.617751588,5.920325727,270.9722784,21.3270483,6.593407952,592.6733653,474.9950382,974.032673,499.0376348,82.87194952,NA,10,90,1.10434306,0.67463547,Ai43,Nyimang,xd374,Ama (Sudan),Nyimang,MonthlyMeanNetPrimaryProduction,0.250609205,NA,NA,NA,,3.144896984
